,ward,district,date_day,date_year,charge_1_type,race_WHITE HISPANIC,race_BLACK,race_BLACK HISPANIC,race_WHITE,race_ASIAN / PACIFIC ISLANDER,race_AMER INDIAN / ALASKAN NATIVE,race_UNKNOWN / REFUSED
483,27,011,24,2021,F,0,1,0,0,0,0,0
484,22,010,24,2021,M,0,1,0,0,0,0,0
485,25,012,11,2022,M,0,1,0,0,0,0,0
486,24,011,24,2021,F,0,1,0,0,0,0,0
487,39,016,24,2021,M,0,0,0,1,0,0,0
488,45,016,31,2021,F,1,0,0,0,0,0,0
489,20,009,24,2021,M,1,0,0,0,0,0,0
490,24,011,24,2021,M,0,1,0,0,0,0,0
491,25,001,24,2021,F,0,1,0,0,0,0,0
492,9,005,24,2021,M,0,1,0,0,0,0,0
493,27,012,24,2021,F,0,1,0,0,0,0,0
494,45,016,24,2021,M,0,1,0,0,0,0,0
495,3,009,31,2021,F,0,1,0,0,0,0,0
496,7,004,31,2021,M,0,1,0,0,0,0,0
497,28,011,31,2021,F,0,1,0,0,0,0,0
498,23,008,31,2021,M,1,0,0,0,0,0,0
499,9,005,31,2021,F,0,1,0,0,0,0,0
500,28,011,2,2021,M,0,1,0,0,0,0,0
501,35,014,31,2021,M,1,0,0,0,0,0,0
502,17,007,2,2021,F,0,1,0,0,0,0,0
503,9,005,31,2021,F,0,1,0,0,0,0,0
504,22,010,31,2021,M,0,1,0,0,0,0,0
505,47,019,31,2021,M,0,0,0,1,0,0,0
506,9,005,31,2021,F,0,1,0,0,0,0,0
507,20,003,25,2021,M,0,1,0,0,0,0,0
508,6,007,11,2022,M,0,1,0,0,0,0,0
509,2,018,2,2021,M,0,1,0,0,0,0,0
510,22,008,2,2021,M,1,0,0,0,0,0,0
511,6,006,17,2021,M,0,0,0,1,0,0,0
512,45,016,11,2022,M,0,1,0,0,0,0,0
513,34,022,31,2021,F,0,1,0,0,0,0,0
514,42,018,31,2021,M,0,1,0,0,0,0,0
515,7,004,17,2021,F,0,1,0,0,0,0,0
516,25,012,18,2022,F,0,1,0,0,0,0,0
517,42,018,31,2021,F,0,1,0,0,0,0,0
518,42,001,31,2021,M,1,0,0,0,0,0,0
519,24,011,31,2021,F,0,1,0,0,0,0,0
520,41,016,18,2022,M,0,1,0,0,0,0,0
521,29,016,17,2021,M,0,1,0,0,0,0,0
522,17,007,17,2021,F,0,1,0,0,0,0,0
523,9,005,2,2021,M,0,1,0,0,0,0,0
524,9,005,2,2021,O,0,1,0,0,0,0,0
525,36,016,2,2021,M,0,1,0,0,0,0,0
526,3,001,2,2021,F,0,1,0,0,0,0,0
527,8,004,2,2021,F,0,1,0,0,0,0,0
528,20,009,18,2022,M,0,1,0,0,0,0,0
529,38,016,20,2021,F,0,1,0,0,0,0,0
530,28,011,2,2021,F,0,1,0,0,0,0,0
531,17,007,2,2021,F,0,1,0,0,0,0,0
532,27,011,2,2021,F,0,1,0,0,0,0,0
533,44,019,20,2021,M,0,0,0,1,0,0,0
534,32,014,2,2021,M,1,0,0,0,0,0,0
535,45,016,2,2021,M,0,0,0,1,0,0,0
536,28,015,31,2021,F,0,1,0,0,0,0,0
537,24,010,20,2021,F,0,1,0,0,0,0,0
538,4,002,2,2021,F,0,1,0,0,0,0,0
539,20,007,2,2021,M,0,1,0,0,0,0,0
540,20,007,2,2021,O,0,1,0,0,0,0,0
541,20,007,2,2021,M,0,1,0,0,0,0,0
542,12,010,11,2022,F,1,0,0,0,0,0,0
543,8,006,2,2021,F,0,1,0,0,0,0,0
544,21,006,2,2021,F,0,1,0,0,0,0,0
545,49,024,2,2021,M,0,1,0,0,0,0,0
546,37,011,2,2021,F,0,1,0,0,0,0,0
547,22,010,11,2022,F,1,0,0,0,0,0,0
548,4,001,2,2021,F,0,0,0,1,0,0,0
549,6,007,2,2021,F,0,1,0,0,0,0,0
550,29,015,2,2021,F,0,1,0,0,0,0,0
551,20,003,31,2021,M,0,1,0,0,0,0,0
552,25,012,2,2021,M,0,1,0,0,0,0,0
553,25,010,2,2021,F,1,0,0,0,0,0,0
554,27,011,2,2021,F,0,1,0,0,0,0,0
555,28,011,20,2021,M,0,1,0,0,0,0,0
556,24,010,20,2021,F,0,1,0,0,0,0,0
557,24,010,31,2021,F,0,1,0,0,0,0,0
558,44,019,2,2021,F,0,1,0,0,0,0,0
559,35,014,2,2021,F,1,0,0,0,0,0,0
560,10,004,31,2021,F,0,1,0,0,0,0,0
561,29,015,2,2021,F,0,1,0,0,0,0,0
562,29,015,22,2021,F,0,1,0,0,0,0,0
563,9,005,31,2021,F,0,1,0,0,0,0,0
564,20,003,2,2021,F,0,1,0,0,0,0,0
565,28,011,2,2021,F,0,1,0,0,0,0,0
566,28,011,24,2021,O,0,1,0,0,0,0,0
567,14,009,18,2022,M,1,0,0,0,0,0,0
568,16,007,17,2021,F,0,1,0,0,0,0,0
569,16,008,2,2021,F,1,0,0,0,0,0,0
570,16,007,2,2021,M,1,0,0,0,0,0,0
571,37,025,2,2021,M,0,1,0,0,0,0,0
572,27,011,2,2021,F,1,0,0,0,0,0,0
573,17,008,2,2021,F,0,1,0,0,0,0,0
574,6,003,2,2021,M,0,1,0,0,0,0,0
575,37,015,2,2021,F,0,1,0,0,0,0,0
576,37,015,7,2021,O,0,1,0,0,0,0,0
577,28,011,2,2021,F,0,0,0,1,0,0,0
578,22,008,2,2021,F,1,0,0,0,0,0,0
579,1,012,2,2021,F,0,1,0,0,0,0,0
580,1,012,5,2021,F,0,1,0,0,0,0,0
581,12,009,2,2021,M,1,0,0,0,0,0,0
582,10,005,17,2021,F,0,1,0,0,0,0,0
583,3,009,2,2021,F,0,1,0,0,0,0,0
584,27,018,2,2021,M,0,1,0,0,0,0,0
585,24,010,17,2021,O,0,1,0,0,0,0,0
586,45,016,17,2021,F,0,1,0,0,0,0,0
587,28,011,2,2021,F,0,1,0,0,0,0,0
588,27,012,2,2021,O,0,1,0,0,0,0,0
589,4,001,31,2021,M,0,1,0,0,0,0,0
590,24,010,2,2021,F,0,1,0,0,0,0,0
591,49,024,2,2021,M,0,1,0,0,0,0,0
592,19,022,28,2021,M,0,1,0,0,0,0,0
593,19,022,28,2021,M,0,1,0,0,0,0,0
594,19,022,28,2021,F,0,0,0,1,0,0,0
595,28,011,31,2021,F,0,1,0,0,0,0,0
596,28,011,31,2021,M,0,1,0,0,0,0,0
597,49,024,31,2021,M,0,1,0,0,0,0,0
598,22,010,3,2021,F,1,0,0,0,0,0,0
599,28,015,31,2021,M,0,1,0,0,0,0,0
600,34,022,31,2021,F,0,1,0,0,0,0,0
601,9,005,31,2021,F,0,1,0,0,0,0,0
602,42,001,28,2021,M,0,0,1,0,0,0,0
603,42,001,28,2021,M,0,0,1,0,0,0,0
604,4,002,28,2021,M,0,1,0,0,0,0,0
605,47,019,31,2021,M,1,0,0,0,0,0,0
606,1,012,31,2021,M,0,0,0,1,0,0,0
607,24,010,31,2021,F,0,1,0,0,0,0,0
608,21,022,31,2021,F,0,1,0,0,0,0,0
609,21,022,31,2021,F,0,1,0,0,0,0,0
610,28,011,25,2021,M,0,1,0,0,0,0,0
611,19,022,31,2021,F,0,1,0,0,0,0,0
612,29,015,31,2021,M,0,1,0,0,0,0,0
613,25,012,31,2021,F,0,1,0,0,0,0,0
614,28,011,31,2021,F,1,0,0,0,0,0,0
615,21,006,31,2021,M,0,1,0,0,0,0,0
616,3,001,3,2021,M,0,1,0,0,0,0,0
617,17,008,31,2021,F,1,0,0,0,0,0,0
618,43,018,31,2021,M,1,0,0,0,0,0,0
619,6,007,31,2021,M,0,1,0,0,0,0,0
620,12,009,31,2021,F,0,1,0,0,0,0,0
621,12,009,31,2021,F,0,1,0,0,0,0,0
622,12,009,31,2021,F,0,1,0,0,0,0,0
623,15,009,31,2021,M,1,0,0,0,0,0,0
624,28,012,31,2021,M,0,0,0,1,0,0,0
625,20,009,31,2021,F,1,0,0,0,0,0,0
626,1,014,31,2021,M,1,0,0,0,0,0,0
627,34,005,31,2021,F,0,1,0,0,0,0,0
628,34,005,1,2022,O,0,1,0,0,0,0,0
629,15,009,31,2021,M,0,1,0,0,0,0,0
630,4,002,31,2021,F,0,1,0,0,0,0,0
631,30,025,3,2021,M,1,0,0,0,0,0,0
632,12,010,31,2021,F,1,0,0,0,0,0,0
633,12,010,31,2021,F,1,0,0,0,0,0,0
634,12,010,31,2021,M,1,0,0,0,0,0,0
635,44,019,31,2021,M,0,0,0,1,0,0,0
636,29,025,31,2021,M,0,1,0,0,0,0,0
637,12,009,28,2021,M,1,0,0,0,0,0,0
638,37,015,28,2021,F,0,1,0,0,0,0,0
639,15,009,28,2021,M,1,0,0,0,0,0,0
640,24,011,28,2021,F,0,1,0,0,0,0,0
641,14,008,28,2021,M,0,1,0,0,0,0,0
642,5,003,28,2021,M,0,1,0,0,0,0,0
643,44,019,28,2021,F,0,1,0,0,0,0,0
644,34,022,28,2021,M,0,1,0,0,0,0,0
645,3,002,28,2021,F,0,1,0,0,0,0,0
646,8,006,28,2021,M,0,1,0,0,0,0,0
647,49,024,28,2021,F,0,1,0,0,0,0,0
648,48,020,25,2021,M,0,1,0,0,0,0,0
649,6,006,3,2021,O,0,1,0,0,0,0,0
650,6,006,3,2021,M,0,1,0,0,0,0,0
651,17,008,28,2021,M,0,1,0,0,0,0,0
652,27,012,28,2021,F,0,1,0,0,0,0,0
653,42,018,28,2021,M,0,0,0,1,0,0,0
654,20,003,28,2021,M,0,1,0,0,0,0,0
655,49,024,25,2021,F,0,1,0,0,0,0,0
656,21,006,28,2021,M,0,1,0,0,0,0,0
657,20,003,28,2021,M,0,1,0,0,0,0,0
658,28,011,3,2021,F,0,1,0,0,0,0,0
659,14,008,25,2021,M,1,0,0,0,0,0,0
660,6,003,10,2021,M,0,1,0,0,0,0,0
661,23,008,25,2021,F,1,0,0,0,0,0,0
662,28,011,28,2021,F,0,1,0,0,0,0,0
663,8,006,25,2021,F,0,1,0,0,0,0,0
664,7,004,25,2021,M,0,1,0,0,0,0,0
665,37,025,25,2021,M,0,1,0,0,0,0,0
666,27,012,3,2021,M,0,1,0,0,0,0,0
667,9,005,25,2021,F,0,1,0,0,0,0,0
668,45,016,28,2021,M,0,0,0,1,0,0,0
669,6,007,25,2021,F,0,1,0,0,0,0,0
670,17,006,25,2021,M,0,1,0,0,0,0,0
671,20,009,25,2021,M,0,1,0,0,0,0,0
672,40,020,3,2021,M,1,0,0,0,0,0,0
673,21,022,3,2021,F,0,1,0,0,0,0,0
674,14,009,17,2021,F,1,0,0,0,0,0,0
675,28,011,3,2021,F,0,1,0,0,0,0,0
676,24,010,3,2021,F,0,1,0,0,0,0,0
677,28,011,3,2021,F,0,1,0,0,0,0,0
678,41,016,17,2021,M,0,0,0,1,0,0,0
679,34,022,3,2021,F,0,1,0,0,0,0,0
680,16,008,3,2021,F,0,1,0,0,0,0,0
681,27,011,17,2021,F,0,1,0,0,0,0,0
682,21,006,3,2021,F,0,1,0,0,0,0,0
683,9,006,3,2021,F,0,1,0,0,0,0,0
684,48,020,3,2021,M,0,1,0,0,0,0,0
685,21,022,3,2021,F,0,1,0,0,0,0,0
686,5,003,3,2021,F,0,1,0,0,0,0,0
687,42,001,3,2021,M,0,0,0,0,0,1,0
688,28,010,3,2021,F,0,1,0,0,0,0,0
689,15,009,3,2021,M,1,0,0,0,0,0,0
690,28,011,3,2021,M,0,1,0,0,0,0,0
691,37,015,3,2021,F,0,1,0,0,0,0,0
692,4,002,3,2021,M,0,1,0,0,0,0,0
693,28,012,3,2021,M,0,0,0,0,0,0,1
694,22,010,3,2021,M,1,0,0,0,0,0,0
695,10,004,3,2021,M,0,1,0,0,0,0,0
696,3,002,3,2021,F,0,1,0,0,0,0,0
697,44,019,17,2021,M,0,1,0,0,0,0,0
698,5,003,3,2021,F,0,1,0,0,0,0,0
699,10,004,3,2021,M,0,1,0,0,0,0,0
700,9,005,3,2021,F,0,1,0,0,0,0,0
701,34,022,17,2021,F,0,1,0,0,0,0,0
702,8,004,3,2021,M,1,0,0,0,0,0,0
703,8,004,3,2021,F,0,1,0,0,0,0,0
704,6,006,3,2021,M,0,1,0,0,0,0,0
705,37,015,3,2021,F,0,1,0,0,0,0,0
706,7,004,3,2021,M,0,1,0,0,0,0,0
707,37,011,3,2021,F,0,0,0,1,0,0,0
708,28,011,3,2021,F,0,1,0,0,0,0,0
709,28,011,3,2021,F,0,0,0,1,0,0,0
710,7,004,3,2021,M,0,1,0,0,0,0,0
711,13,008,3,2021,M,1,0,0,0,0,0,0
712,18,008,3,2021,F,0,1,0,0,0,0,0
713,43,019,3,2021,F,1,0,0,0,0,0,0
714,43,019,3,2021,F,1,0,0,0,0,0,0
715,8,004,3,2021,F,0,1,0,0,0,0,0
716,46,019,3,2021,M,0,1,0,0,0,0,0
717,16,008,3,2021,M,1,0,0,0,0,0,0
718,31,025,3,2021,F,1,0,0,0,0,0,0
719,5,003,25,2021,M,0,1,0,0,0,0,0
720,42,018,3,2021,M,0,0,0,1,0,0,0
721,38,016,25,2021,F,0,0,0,1,0,0,0
722,14,008,10,2021,F,1,0,0,0,0,0,0
723,30,025,3,2021,M,0,1,0,0,0,0,0
724,15,009,25,2021,O,1,0,0,0,0,0,0
725,28,015,3,2021,F,0,1,0,0,0,0,0
726,31,025,3,2021,F,1,0,0,0,0,0,0
727,46,019,3,2021,M,0,1,0,0,0,0,0
728,9,005,3,2021,M,0,1,0,0,0,0,0
729,9,005,12,2021,O,0,1,0,0,0,0,0
730,28,011,3,2021,F,0,1,0,0,0,0,0
731,15,009,10,2021,M,0,1,0,0,0,0,0
732,5,002,25,2021,M,0,1,0,0,0,0,0
733,31,025,3,2021,M,1,0,0,0,0,0,0
734,9,005,3,2021,F,0,1,0,0,0,0,0
735,37,025,3,2021,M,0,1,0,0,0,0,0
736,6,007,3,2021,F,0,1,0,0,0,0,0
737,16,009,3,2021,F,0,1,0,0,0,0,0
738,28,011,3,2021,F,0,1,0,0,0,0,0
739,28,011,19,2021,F,0,1,0,0,0,0,0
740,11,009,3,2021,M,0,1,0,0,0,0,0
741,6,003,3,2021,M,0,1,0,0,0,0,0
742,1,014,3,2021,M,0,1,0,0,0,0,0
743,24,010,3,2021,M,0,1,0,0,0,0,0
744,29,015,3,2021,M,0,1,0,0,0,0,0
745,28,011,3,2021,F,0,1,0,0,0,0,0
746,16,008,3,2021,F,1,0,0,0,0,0,0
747,28,011,3,2021,F,0,1,0,0,0,0,0
748,28,011,3,2021,F,0,1,0,0,0,0,0
749,24,010,3,2021,F,0,1,0,0,0,0,0
750,6,007,3,2021,F,0,1,0,0,0,0,0
751,34,005,3,2021,F,0,1,0,0,0,0,0
752,6,006,3,2021,F,0,1,0,0,0,0,0
753,3,002,3,2021,F,0,1,0,0,0,0,0
754,38,016,31,2021,F,0,0,0,1,0,0,0
755,37,025,28,2021,F,0,1,0,0,0,0,0
756,49,024,25,2021,F,0,1,0,0,0,0,0
757,3,002,25,2021,M,0,1,0,0,0,0,0
758,28,011,25,2021,F,0,1,0,0,0,0,0
759,28,011,25,2021,F,0,1,0,0,0,0,0
760,28,011,31,2021,F,0,1,0,0,0,0,0
761,14,008,25,2021,M,1,0,0,0,0,0,0
762,31,025,25,2021,F,0,1,0,0,0,0,0
763,28,011,25,2021,F,0,0,0,1,0,0,0
764,24,010,25,2021,F,0,1,0,0,0,0,0
765,29,015,31,2021,M,0,1,0,0,0,0,0
766,20,003,25,2021,F,0,1,0,0,0,0,0
767,34,005,25,2021,M,0,1,0,0,0,0,0
768,41,016,28,2021,M,0,0,0,1,0,0,0
769,21,006,25,2021,F,0,1,0,0,0,0,0
770,9,005,25,2021,M,0,1,0,0,0,0,0
771,9,005,25,2021,O,0,1,0,0,0,0,0
772,37,011,25,2021,M,0,1,0,0,0,0,0
773,37,025,25,2021,M,0,1,0,0,0,0,0
774,34,022,25,2021,F,0,1,0,0,0,0,0
775,28,015,25,2021,F,0,1,0,0,0,0,0
776,44,019,25,2021,M,0,1,0,0,0,0,0
777,27,011,4,2021,M,1,0,0,0,0,0,0
778,27,011,4,2021,M,1,0,0,0,0,0,0
779,9,005,25,2021,F,0,1,0,0,0,0,0
780,27,011,25,2021,F,0,1,0,0,0,0,0
781,7,003,28,2021,M,0,1,0,0,0,0,0
782,9,005,4,2021,M,0,1,0,0,0,0,0
783,17,007,25,2021,F,0,1,0,0,0,0,0
784,21,006,25,2021,F,0,1,0,0,0,0,0
785,23,008,25,2021,M,1,0,0,0,0,0,0
786,25,012,4,2021,M,1,0,0,0,0,0,0
787,15,009,25,2021,F,1,0,0,0,0,0,0
788,34,005,25,2021,M,0,1,0,0,0,0,0
789,28,011,25,2021,F,0,1,0,0,0,0,0
790,9,005,25,2021,F,0,0,0,0,1,0,0
791,36,016,4,2021,M,1,0,0,0,0,0,0
792,42,018,25,2021,F,0,1,0,0,0,0,0
793,28,011,25,2021,F,0,1,0,0,0,0,0
794,16,007,25,2021,F,0,1,0,0,0,0,0
795,3,009,25,2021,F,0,1,0,0,0,0,0
796,7,004,25,2021,F,0,1,0,0,0,0,0
797,21,006,25,2021,F,0,1,0,0,0,0,0
798,42,018,26,2021,M,0,0,0,1,0,0,0
799,4,002,16,2021,M,0,1,0,0,0,0,0
800,24,011,16,2021,F,0,1,0,0,0,0,0
801,28,011,28,2021,M,0,1,0,0,0,0,0
802,14,008,28,2021,F,1,0,0,0,0,0,0
803,42,001,28,2021,M,0,1,0,0,0,0,0
804,15,009,4,2021,F,0,1,0,0,0,0,0
805,24,010,28,2021,F,0,1,0,0,0,0,0
806,22,008,28,2021,F,0,1,0,0,0,0,0
807,15,009,26,2021,M,0,1,0,0,0,0,0
808,6,006,28,2021,M,0,1,0,0,0,0,0
809,3,002,28,2021,F,0,1,0,0,0,0,0
810,7,004,28,2021,F,0,1,0,0,0,0,0
811,27,012,28,2021,F,0,1,0,0,0,0,0
812,22,008,28,2021,M,1,0,0,0,0,0,0
813,28,011,28,2021,F,0,1,0,0,0,0,0
814,29,015,28,2021,M,0,1,0,0,0,0,0
815,39,017,28,2021,M,0,0,0,1,0,0,0
816,9,006,28,2021,F,0,1,0,0,0,0,0
817,44,019,28,2021,F,0,1,0,0,0,0,0
818,42,001,28,2021,F,0,1,0,0,0,0,0
819,24,010,28,2021,M,0,1,0,0,0,0,0
820,28,011,28,2021,F,0,1,0,0,0,0,0
821,28,011,25,2022,F,0,1,0,0,0,0,0
822,5,003,28,2021,F,0,1,0,0,0,0,0
823,6,007,28,2021,F,0,1,0,0,0,0,0
824,49,024,4,2021,M,0,1,0,0,0,0,0
825,49,024,4,2021,M,0,1,0,0,0,0,0
826,22,010,17,2021,F,0,0,1,0,0,0,0
827,34,005,4,2021,M,0,1,0,0,0,0,0
828,28,011,4,2021,F,0,1,0,0,0,0,0
829,9,005,4,2021,F,0,1,0,0,0,0,0
830,8,004,4,2021,F,0,1,0,0,0,0,0
831,13,008,28,2021,M,1,0,0,0,0,0,0
832,23,008,4,2021,M,0,1,0,0,0,0,0
833,36,025,4,2021,F,1,0,0,0,0,0,0
834,28,011,4,2021,O,0,1,0,0,0,0,0
835,36,025,4,2021,M,1,0,0,0,0,0,0
836,41,016,28,2021,M,1,0,0,0,0,0,0
837,20,007,4,2021,F,0,1,0,0,0,0,0
838,3,009,4,2021,M,1,0,0,0,0,0,0
839,29,015,4,2021,M,0,1,0,0,0,0,0
840,23,008,4,2021,F,1,0,0,0,0,0,0
841,28,015,4,2021,O,0,1,0,0,0,0,0
842,49,024,4,2021,M,1,0,0,0,0,0,0
843,9,005,4,2021,M,0,1,0,0,0,0,0
844,9,005,4,2021,F,0,1,0,0,0,0,0
845,22,010,4,2021,F,1,0,0,0,0,0,0
846,22,010,4,2021,M,1,0,0,0,0,0,0
847,28,012,4,2021,F,0,1,0,0,0,0,0
848,17,007,4,2021,F,0,1,0,0,0,0,0
849,38,016,4,2021,M,0,0,0,1,0,0,0
850,42,001,28,2021,M,0,1,0,0,0,0,0
851,26,025,4,2021,F,1,0,0,0,0,0,0
852,42,018,28,2021,F,0,0,0,1,0,0,0
853,28,011,4,2021,F,0,1,0,0,0,0,0
854,20,007,4,2021,F,0,1,0,0,0,0,0
855,26,014,4,2021,F,1,0,0,0,0,0,0
856,42,001,4,2021,F,0,1,0,0,0,0,0
857,48,020,4,2021,F,1,0,0,0,0,0,0
858,48,020,4,2021,F,1,0,0,0,0,0,0
859,9,005,4,2021,M,0,1,0,0,0,0,0
860,42,001,28,2021,M,0,1,0,0,0,0,0
861,1,014,4,2021,M,0,0,1,0,0,0,0
862,28,011,30,2022,F,0,1,0,0,0,0,0
863,27,012,4,2021,F,0,1,0,0,0,0,0
864,28,011,4,2021,M,0,1,0,0,0,0,0
865,27,011,4,2021,F,0,1,0,0,0,0,0
866,27,011,4,2021,F,0,0,0,1,0,0,0
867,17,006,4,2021,F,0,1,0,0,0,0,0
868,29,015,4,2021,F,0,1,0,0,0,0,0
869,19,022,4,2021,M,0,1,0,0,0,0,0
870,28,011,4,2021,F,0,0,0,1,0,0,0
871,17,007,4,2021,F,0,1,0,0,0,0,0
872,5,003,4,2021,M,0,1,0,0,0,0,0
873,6,006,4,2021,F,0,1,0,0,0,0,0
874,27,012,4,2021,M,0,1,0,0,0,0,0
875,28,011,4,2021,F,0,1,0,0,0,0,0
876,28,011,4,2021,F,0,1,0,0,0,0,0
877,30,025,4,2021,F,1,0,0,0,0,0,0
878,34,005,30,2022,F,0,1,0,0,0,0,0
879,25,012,4,2021,M,0,1,0,0,0,0,0
880,21,022,4,2021,F,0,1,0,0,0,0,0
881,34,005,4,2021,F,0,1,0,0,0,0,0
882,31,025,4,2021,F,1,0,0,0,0,0,0
883,16,007,4,2021,F,0,1,0,0,0,0,0
884,6,006,4,2021,M,0,1,0,0,0,0,0
885,8,004,4,2021,M,0,1,0,0,0,0,0
886,16,008,4,2021,M,0,1,0,0,0,0,0
887,35,017,4,2021,M,0,1,0,0,0,0,0
888,42,001,4,2021,M,0,1,0,0,0,0,0
889,36,025,4,2021,F,1,0,0,0,0,0,0
890,24,011,4,2021,F,0,0,0,1,0,0,0
891,3,009,4,2021,M,0,1,0,0,0,0,0
892,34,005,4,2021,M,0,1,0,0,0,0,0
893,24,011,4,2021,F,0,1,0,0,0,0,0
894,8,006,4,2021,M,0,1,0,0,0,0,0
895,21,006,4,2021,F,0,1,0,0,0,0,0
896,20,009,4,2021,F,1,0,0,0,0,0,0
897,3,001,4,2021,M,0,1,0,0,0,0,0
898,33,017,4,2021,M,0,1,0,0,0,0,0
899,19,022,4,2021,M,0,0,0,1,0,0,0
900,15,008,4,2021,M,1,0,0,0,0,0,0
901,27,011,4,2021,F,1,0,0,0,0,0,0
902,6,007,4,2021,M,0,1,0,0,0,0,0
903,27,012,4,2021,M,0,0,1,0,0,0,0
904,21,006,4,2021,F,0,1,0,0,0,0,0
905,8,006,4,2021,F,0,1,0,0,0,0,0
906,24,010,28,2021,F,0,1,0,0,0,0,0
907,42,001,28,2021,M,0,1,0,0,0,0,0
908,45,017,28,2021,F,1,0,0,0,0,0,0
909,25,012,28,2021,M,0,1,0,0,0,0,0
910,42,018,30,2022,F,0,1,0,0,0,0,0
911,32,014,28,2021,M,0,0,0,1,0,0,0
912,17,007,28,2021,M,0,1,0,0,0,0,0
913,28,015,10,2021,M,0,1,0,0,0,0,0
914,30,025,10,2021,F,0,1,0,0,0,0,0
915,27,011,10,2021,F,0,1,0,0,0,0,0
916,9,005,26,2021,M,0,1,0,0,0,0,0
917,42,018,31,2021,F,0,1,0,0,0,0,0
918,26,014,31,2021,M,0,1,0,0,0,0,0
919,27,011,31,2021,F,0,1,0,0,0,0,0
920,42,001,26,2021,F,0,0,0,1,0,0,0
921,47,019,29,2021,M,1,0,0,0,0,0,0
922,5,003,31,2021,F,0,1,0,0,0,0,0
923,37,025,31,2021,M,0,1,0,0,0,0,0
924,6,006,29,2021,M,0,1,0,0,0,0,0
925,36,025,31,2021,F,0,1,0,0,0,0,0
926,39,017,26,2021,M,0,1,0,0,0,0,0
927,28,015,29,2021,O,0,1,0,0,0,0,0
928,28,015,31,2021,F,0,1,0,0,0,0,0
929,3,001,10,2021,F,0,1,0,0,0,0,0
930,19,022,10,2021,M,0,0,0,1,0,0,0
931,7,004,31,2021,M,0,1,0,0,0,0,0
932,28,011,31,2021,F,0,1,0,0,0,0,0
933,20,003,26,2021,F,0,1,0,0,0,0,0
934,20,003,26,2021,M,0,1,0,0,0,0,0
935,6,006,31,2021,F,0,1,0,0,0,0,0
936,25,001,31,2021,M,0,0,0,1,0,0,0
937,4,002,31,2021,M,0,1,0,0,0,0,0
938,43,018,31,2021,F,0,0,0,1,0,0,0
939,6,007,31,2021,F,0,0,0,1,0,0,0
940,9,005,31,2021,F,0,1,0,0,0,0,0
941,26,014,18,2022,M,1,0,0,0,0,0,0
942,44,019,18,2022,M,0,0,0,1,0,0,0
943,31,025,30,2022,F,0,1,0,0,0,0,0
944,5,003,18,2022,M,0,1,0,0,0,0,0
945,27,011,18,2022,F,0,1,0,0,0,0,0
946,27,011,18,2022,F,0,1,0,0,0,0,0
947,28,012,18,2022,F,0,1,0,0,0,0,0
948,2,018,26,2021,M,0,0,0,1,0,0,0
949,17,006,16,2021,F,0,1,0,0,0,0,0
950,28,011,26,2021,F,0,1,0,0,0,0,0
951,16,007,20,2021,M,0,1,0,0,0,0,0
952,16,007,20,2021,M,0,1,0,0,0,0,0
953,6,003,26,2021,F,0,1,0,0,0,0,0
954,6,003,26,2021,F,0,1,0,0,0,0,0
955,24,010,26,2021,M,0,1,0,0,0,0,0
956,9,005,5,2021,M,0,1,0,0,0,0,0
957,7,004,26,2021,M,0,1,0,0,0,0,0
958,37,025,5,2021,O,1,0,0,0,0,0,0
959,42,018,26,2021,M,0,0,0,1,0,0,0
960,46,019,26,2021,M,0,0,1,0,0,0,0
961,46,019,26,2021,M,1,0,0,0,0,0,0
962,46,019,26,2021,M,1,0,0,0,0,0,0
963,23,008,26,2021,M,1,0,0,0,0,0,0
964,20,003,26,2021,M,0,1,0,0,0,0,0
965,5,003,26,2021,O,0,1,0,0,0,0,0
966,28,011,26,2021,F,0,1,0,0,0,0,0
967,24,011,26,2021,F,0,1,0,0,0,0,0
968,7,004,26,2021,M,0,1,0,0,0,0,0
969,7,004,26,2021,M,0,1,0,0,0,0,0
970,27,011,26,2021,M,0,1,0,0,0,0,0
971,28,011,26,2021,F,0,1,0,0,0,0,0
972,27,011,26,2021,F,0,1,0,0,0,0,0
973,36,016,26,2021,M,0,1,0,0,0,0,0
974,45,017,18,2022,M,1,0,0,0,0,0,0
975,45,017,18,2022,M,1,0,0,0,0,0,0
976,9,005,26,2021,M,0,1,0,0,0,0,0
977,46,019,26,2021,M,0,0,0,0,1,0,0
978,6,007,26,2021,M,0,1,0,0,0,0,0
979,41,016,26,2021,M,0,1,0,0,0,0,0
980,17,007,26,2021,M,0,1,0,0,0,0,0
981,17,006,26,2021,M,0,1,0,0,0,0,0
982,17,007,26,2021,F,0,1,0,0,0,0,0
983,16,009,26,2021,F,0,1,0,0,0,0,0
984,28,011,26,2021,F,0,1,0,0,0,0,0
985,5,003,26,2021,M,0,1,0,0,0,0,0
986,37,015,26,2021,M,0,1,0,0,0,0,0
987,35,025,5,2021,M,1,0,0,0,0,0,0
988,28,010,5,2021,F,0,1,0,0,0,0,0
989,15,009,5,2021,F,1,0,0,0,0,0,0
990,8,003,5,2021,M,0,1,0,0,0,0,0
991,28,011,5,2021,F,0,1,0,0,0,0,0
992,28,011,5,2021,F,0,1,0,0,0,0,0
993,28,011,5,2021,F,0,1,0,0,0,0,0
994,16,008,5,2021,M,0,1,0,0,0,0,0
995,24,011,5,2021,F,0,1,0,0,0,0,0
996,9,005,5,2021,M,1,0,0,0,0,0,0
