,ward,district,date_day,date_year,charge_1_type,race_BLACK,race_WHITE HISPANIC,race_BLACK HISPANIC,race_WHITE,race_ASIAN / PACIFIC ISLANDER,race_UNKNOWN / REFUSED,race_AMER INDIAN / ALASKAN NATIVE
58105,28,011,17,2020,F,1,0,0,0,0,0,0
58106,28,011,17,2020,M,1,0,0,0,0,0,0
58107,27,018,18,2020,M,1,0,0,0,0,0,0
58108,44,019,17,2020,M,1,0,0,0,0,0,0
58109,27,011,18,2020,F,1,0,0,0,0,0,0
58110,24,011,17,2020,F,1,0,0,0,0,0,0
58111,28,011,18,2020,F,1,0,0,0,0,0,0
58112,3,002,17,2020,M,1,0,0,0,0,0,0
58113,4,001,17,2020,F,1,0,0,0,0,0,0
58114,4,001,17,2020,F,1,0,0,0,0,0,0
58115,15,007,17,2020,F,1,0,0,0,0,0,0
58116,28,011,18,2020,F,1,0,0,0,0,0,0
58117,28,011,18,2020,F,1,0,0,0,0,0,0
58118,6,007,17,2020,M,0,0,0,1,0,0,0
58119,46,019,18,2020,M,1,0,0,0,0,0,0
58120,31,016,17,2020,M,0,0,0,0,1,0,0
58121,45,016,17,2020,F,0,0,0,1,0,0,0
58122,28,011,17,2020,F,1,0,0,0,0,0,0
58123,24,010,17,2020,F,1,0,0,0,0,0,0
58124,27,011,17,2020,F,1,0,0,0,0,0,0
58125,6,007,17,2020,F,1,0,0,0,0,0,0
58126,6,003,17,2020,M,1,0,0,0,0,0,0
58127,26,012,18,2020,M,0,0,1,0,0,0,0
58128,20,007,17,2020,F,1,0,0,0,0,0,0
58129,6,003,18,2020,F,1,0,0,0,0,0,0
58130,21,006,18,2020,F,1,0,0,0,0,0,0
58131,5,003,17,2020,M,1,0,0,0,0,0,0
58132,42,001,18,2020,F,1,0,0,0,0,0,0
58133,47,019,17,2020,O,0,1,0,0,0,0,0
58134,49,024,18,2020,M,0,1,0,0,0,0,0
58135,5,003,17,2020,M,1,0,0,0,0,0,0
58136,33,017,17,2020,M,0,1,0,0,0,0,0
58137,42,018,18,2020,M,1,0,0,0,0,0,0
58138,11,001,17,2020,M,0,0,0,1,0,0,0
58139,4,001,17,2020,M,1,0,0,0,0,0,0
58140,26,025,18,2020,F,1,0,0,0,0,0,0
58141,42,018,17,2020,F,1,0,0,0,0,0,0
58142,28,011,17,2020,F,1,0,0,0,0,0,0
58143,28,011,17,2020,F,1,0,0,0,0,0,0
58144,28,011,17,2020,O,1,0,0,0,0,0,0
58145,46,019,17,2020,M,1,0,0,0,0,0,0
58146,3,002,6,2014,F,1,0,0,0,0,0,0
58147,37,025,18,2020,F,1,0,0,0,0,0,0
58148,8,006,18,2020,F,1,0,0,0,0,0,0
58149,21,006,17,2020,M,1,0,0,0,0,0,0
58150,15,007,17,2020,F,1,0,0,0,0,0,0
58151,42,001,17,2020,F,0,1,0,0,0,0,0
58152,9,005,17,2020,M,1,0,0,0,0,0,0
58153,24,010,18,2020,F,1,0,0,0,0,0,0
58154,42,001,18,2020,M,0,0,0,1,0,0,0
58155,41,016,18,2020,M,0,0,0,1,0,0,0
58156,17,006,18,2020,M,1,0,0,0,0,0,0
58157,38,016,17,2020,M,0,0,0,1,0,0,0
58158,28,015,17,2020,M,1,0,0,0,0,0,0
58159,6,007,18,2020,F,1,0,0,0,0,0,0
58160,28,011,17,2020,F,1,0,0,0,0,0,0
58161,28,015,18,2020,F,1,0,0,0,0,0,0
58162,37,015,17,2020,F,1,0,0,0,0,0,0
58163,24,010,17,2020,F,1,0,0,0,0,0,0
58164,24,011,17,2020,F,1,0,0,0,0,0,0
58165,29,015,18,2020,M,1,0,0,0,0,0,0
58166,24,011,18,2020,F,1,0,0,0,0,0,0
58167,10,004,17,2020,M,1,0,0,0,0,0,0
58168,27,011,17,2020,F,1,0,0,0,0,0,0
58169,4,001,17,2020,F,1,0,0,0,0,0,0
58170,17,006,17,2020,M,1,0,0,0,0,0,0
58171,17,006,17,2020,F,1,0,0,0,0,0,0
58172,6,006,17,2020,F,1,0,0,0,0,0,0
58173,17,006,18,2020,M,1,0,0,0,0,0,0
58174,16,009,17,2020,M,1,0,0,0,0,0,0
58175,44,019,18,2020,M,1,0,0,0,0,0,0
58176,9,005,17,2020,M,1,0,0,0,0,0,0
58177,37,015,18,2020,F,1,0,0,0,0,0,0
58178,27,011,18,2020,M,1,0,0,0,0,0,0
58179,27,011,18,2020,M,1,0,0,0,0,0,0
58180,28,011,18,2020,F,1,0,0,0,0,0,0
58181,49,024,18,2020,M,0,0,0,1,0,0,0
58182,28,011,17,2020,M,1,0,0,0,0,0,0
58183,22,008,17,2020,M,1,0,0,0,0,0,0
58184,49,024,18,2020,M,1,0,0,0,0,0,0
58185,1,014,17,2020,F,1,0,0,0,0,0,0
58186,5,003,18,2020,F,1,0,0,0,0,0,0
58187,4,002,17,2020,M,1,0,0,0,0,0,0
58188,3,009,18,2020,M,1,0,0,0,0,0,0
58189,20,002,18,2020,M,1,0,0,0,0,0,0
58190,22,010,18,2020,F,1,0,0,0,0,0,0
58191,17,007,17,2020,F,1,0,0,0,0,0,0
58192,8,004,18,2020,M,1,0,0,0,0,0,0
58193,4,001,18,2020,F,0,1,0,0,0,0,0
58194,20,009,17,2020,F,1,0,0,0,0,0,0
58195,34,005,18,2020,M,1,0,0,0,0,0,0
58196,3,001,17,2020,M,1,0,0,0,0,0,0
58197,20,009,17,2020,M,1,0,0,0,0,0,0
58198,21,006,17,2020,M,1,0,0,0,0,0,0
58199,22,010,17,2020,F,0,1,0,0,0,0,0
58200,6,007,18,2020,M,1,0,0,0,0,0,0
58201,28,011,2,2021,F,1,0,0,0,0,0,0
58202,27,011,2,2021,F,1,0,0,0,0,0,0
58203,5,003,2,2021,M,1,0,0,0,0,0,0
58204,38,016,2,2021,M,0,0,0,1,0,0,0
58205,24,010,2,2021,F,1,0,0,0,0,0,0
58206,8,005,2,2021,M,1,0,0,0,0,0,0
58207,17,008,2,2021,F,1,0,0,0,0,0,0
58208,17,008,2,2021,M,1,0,0,0,0,0,0
58209,47,019,2,2021,M,0,0,0,1,0,0,0
58210,47,019,21,2021,O,0,0,0,1,0,0,0
58211,4,002,2,2021,M,1,0,0,0,0,0,0
58212,7,003,2,2021,F,1,0,0,0,0,0,0
58213,8,006,2,2021,M,1,0,0,0,0,0,0
58214,27,011,2,2021,O,1,0,0,0,0,0,0
58215,25,012,2,2021,F,0,1,0,0,0,0,0
58216,8,004,2,2021,F,1,0,0,0,0,0,0
58217,27,012,2,2021,M,1,0,0,0,0,0,0
58218,7,004,2,2021,F,1,0,0,0,0,0,0
58219,24,010,2,2021,M,1,0,0,0,0,0,0
58220,24,010,2,2021,F,1,0,0,0,0,0,0
58221,8,003,2,2021,M,1,0,0,0,0,0,0
58222,24,010,2,2021,F,1,0,0,0,0,0,0
58223,10,004,2,2021,M,1,0,0,0,0,0,0
58224,8,004,2,2021,F,1,0,0,0,0,0,0
58225,3,002,2,2021,M,1,0,0,0,0,0,0
58226,8,004,2,2021,F,1,0,0,0,0,0,0
58227,2,018,2,2021,M,1,0,0,0,0,0,0
58228,42,001,2,2021,M,1,0,0,0,0,0,0
58229,7,004,2,2021,F,1,0,0,0,0,0,0
58230,29,025,2,2021,M,0,1,0,0,0,0,0
58231,29,025,2,2021,M,0,1,0,0,0,0,0
58232,24,010,19,2020,F,1,0,0,0,0,0,0
58233,25,012,19,2020,O,0,1,0,0,0,0,0
58234,17,006,19,2020,F,1,0,0,0,0,0,0
58235,17,007,19,2020,M,1,0,0,0,0,0,0
58236,22,010,19,2020,F,1,0,0,0,0,0,0
58237,27,012,19,2020,F,1,0,0,0,0,0,0
58238,43,018,19,2020,M,1,0,0,0,0,0,0
58239,2,018,19,2020,F,1,0,0,0,0,0,0
58240,6,007,19,2020,M,1,0,0,0,0,0,0
58241,21,006,19,2020,M,1,0,0,0,0,0,0
58242,5,003,19,2020,M,1,0,0,0,0,0,0
58243,21,006,19,2020,M,1,0,0,0,0,0,0
58244,27,011,19,2020,F,0,0,0,1,0,0,0
58245,27,011,19,2020,F,1,0,0,0,0,0,0
58246,42,018,19,2020,M,1,0,0,0,0,0,0
58247,42,018,19,2020,M,1,0,0,0,0,0,0
58248,9,005,19,2020,F,1,0,0,0,0,0,0
58249,16,007,19,2020,F,1,0,0,0,0,0,0
58250,8,006,19,2020,M,1,0,0,0,0,0,0
58251,8,006,19,2020,M,1,0,0,0,0,0,0
58252,6,006,19,2020,F,1,0,0,0,0,0,0
58253,27,012,19,2020,M,1,0,0,0,0,0,0
58254,1,014,19,2020,M,0,1,0,0,0,0,0
58255,27,012,19,2020,M,1,0,0,0,0,0,0
58256,4,001,19,2020,M,1,0,0,0,0,0,0
58257,12,009,19,2020,O,0,1,0,0,0,0,0
58258,1,014,19,2020,F,1,0,0,0,0,0,0
58259,14,009,19,2020,M,0,1,0,0,0,0,0
58260,20,003,19,2020,M,1,0,0,0,0,0,0
58261,7,004,19,2020,F,1,0,0,0,0,0,0
58262,27,011,19,2020,F,1,0,0,0,0,0,0
58263,27,011,19,2020,F,1,0,0,0,0,0,0
58264,21,006,19,2020,F,1,0,0,0,0,0,0
58265,6,007,19,2020,M,1,0,0,0,0,0,0
58266,15,009,19,2020,F,1,0,0,0,0,0,0
58267,24,010,19,2020,M,1,0,0,0,0,0,0
58268,8,006,19,2020,M,1,0,0,0,0,0,0
58269,9,005,19,2020,F,1,0,0,0,0,0,0
58270,15,009,19,2020,F,0,1,0,0,0,0,0
58271,9,005,19,2020,M,1,0,0,0,0,0,0
58272,24,010,19,2020,M,1,0,0,0,0,0,0
58273,36,025,19,2020,M,0,0,0,1,0,0,0
58274,27,011,19,2020,F,1,0,0,0,0,0,0
58275,6,006,19,2020,M,1,0,0,0,0,0,0
58276,44,019,19,2020,M,0,0,0,1,0,0,0
58277,21,006,19,2020,F,1,0,0,0,0,0,0
58278,21,006,19,2020,M,1,0,0,0,0,0,0
58279,12,009,10,2022,F,0,0,0,1,0,0,0
58280,10,004,19,2020,M,0,1,0,0,0,0,0
58281,8,004,19,2020,M,1,0,0,0,0,0,0
58282,31,025,19,2020,F,0,0,0,1,0,0,0
58283,27,011,19,2020,O,1,0,0,0,0,0,0
58284,28,011,19,2020,F,1,0,0,0,0,0,0
58285,21,006,19,2020,F,0,0,0,1,0,0,0
58286,20,002,19,2020,F,1,0,0,0,0,0,0
58287,9,005,19,2020,M,1,0,0,0,0,0,0
58288,8,004,19,2020,M,1,0,0,0,0,0,0
58289,31,025,19,2020,F,1,0,0,0,0,0,0
58290,10,004,19,2020,M,1,0,0,0,0,0,0
58291,24,011,19,2020,M,1,0,0,0,0,0,0
58292,14,008,19,2020,M,0,1,0,0,0,0,0
58293,6,006,19,2020,M,1,0,0,0,0,0,0
58294,9,005,19,2020,M,1,0,0,0,0,0,0
58295,37,015,19,2020,M,0,1,0,0,0,0,0
58296,28,011,19,2020,M,1,0,0,0,0,0,0
58297,9,005,19,2020,M,1,0,0,0,0,0,0
58298,34,022,19,2020,M,1,0,0,0,0,0,0
58299,24,011,19,2020,M,1,0,0,0,0,0,0
58300,11,009,19,2020,F,0,1,0,0,0,0,0
58301,29,015,19,2020,F,0,1,0,0,0,0,0
58302,42,001,19,2020,M,1,0,0,0,0,0,0
58303,7,003,2,2021,M,1,0,0,0,0,0,0
58304,6,007,2,2021,F,1,0,0,0,0,0,0
58305,28,015,2,2021,F,1,0,0,0,0,0,0
58306,24,010,2,2021,F,1,0,0,0,0,0,0
58307,26,012,2,2021,F,1,0,0,0,0,0,0
58308,24,010,2,2021,F,1,0,0,0,0,0,0
58309,24,010,2,2021,M,1,0,0,0,0,0,0
58310,24,011,2,2021,F,1,0,0,0,0,0,0
58311,16,009,2,2021,F,1,0,0,0,0,0,0
58312,16,009,2,2021,F,1,0,0,0,0,0,0
58313,36,025,2,2021,M,0,1,0,0,0,0,0
58314,27,011,2,2021,F,0,1,0,0,0,0,0
58315,27,011,2,2021,F,1,0,0,0,0,0,0
58316,36,025,2,2021,F,0,0,0,0,1,0,0
58317,4,001,2,2021,M,1,0,0,0,0,0,0
58318,40,020,2,2021,M,0,0,0,1,0,0,0
58319,22,010,2,2021,M,0,1,0,0,0,0,0
58320,5,003,2,2021,F,1,0,0,0,0,0,0
58321,2,018,2,2021,F,1,0,0,0,0,0,0
58322,21,006,2,2021,F,1,0,0,0,0,0,0
58323,3,001,2,2021,F,1,0,0,0,0,0,0
58324,3,001,2,2021,M,1,0,0,0,0,0,0
58325,31,025,2,2021,F,0,1,0,0,0,0,0
58326,23,008,2,2021,M,0,0,0,1,0,0,0
58327,6,007,2,2021,M,1,0,0,0,0,0,0
58328,5,003,2,2021,M,1,0,0,0,0,0,0
58329,14,008,2,2021,M,0,1,0,0,0,0,0
58330,1,014,2,2021,M,0,0,0,1,0,0,0
58331,28,011,2,2021,F,1,0,0,0,0,0,0
58332,4,001,2,2021,F,1,0,0,0,0,0,0
58333,27,011,2,2021,F,0,0,1,0,0,0,0
58334,17,008,2,2021,M,1,0,0,0,0,0,0
58335,2,018,2,2021,F,1,0,0,0,0,0,0
58336,14,008,2,2021,F,0,1,0,0,0,0,0
58337,7,004,2,2021,M,1,0,0,0,0,0,0
58338,37,011,2,2021,F,1,0,0,0,0,0,0
58339,9,005,2,2021,M,1,0,0,0,0,0,0
58340,26,025,2,2021,F,1,0,0,0,0,0,0
58341,29,015,2,2021,F,1,0,0,0,0,0,0
58342,42,018,2,2021,F,1,0,0,0,0,0,0
58343,6,006,2,2021,F,1,0,0,0,0,0,0
58344,24,015,2,2021,F,1,0,0,0,0,0,0
58345,33,014,2,2021,M,0,1,0,0,0,0,0
58346,9,005,2,2021,M,1,0,0,0,0,0,0
58347,27,018,2,2021,F,1,0,0,0,0,0,0
58348,38,016,2,2021,M,0,0,0,1,0,0,0
58349,8,004,2,2021,F,1,0,0,0,0,0,0
58350,28,011,2,2021,F,1,0,0,0,0,0,0
58351,42,018,2,2021,F,1,0,0,0,0,0,0
58352,29,015,10,2022,M,1,0,0,0,0,0,0
58353,37,025,14,2022,M,1,0,0,0,0,0,0
58354,37,025,14,2022,M,0,1,0,0,0,0,0
58355,8,006,21,2020,M,1,0,0,0,0,0,0
58356,42,018,3,2021,M,1,0,0,0,0,0,0
58357,14,008,3,2021,M,0,1,0,0,0,0,0
58358,20,003,21,2020,M,1,0,0,0,0,0,0
58359,16,008,21,2020,F,1,0,0,0,0,0,0
58360,30,017,3,2021,F,0,1,0,0,0,0,0
58361,28,012,20,2020,M,1,0,0,0,0,0,0
58362,5,003,21,2020,M,1,0,0,0,0,0,0
58363,36,025,20,2020,M,0,1,0,0,0,0,0
58364,6,006,20,2020,F,1,0,0,0,0,0,0
58365,21,006,20,2020,M,1,0,0,0,0,0,0
58366,21,006,20,2020,M,1,0,0,0,0,0,0
58367,21,006,20,2020,M,1,0,0,0,0,0,0
58368,21,006,20,2020,M,1,0,0,0,0,0,0
58369,28,011,21,2020,F,1,0,0,0,0,0,0
58370,28,011,21,2020,F,1,0,0,0,0,0,0
58371,3,001,20,2020,F,1,0,0,0,0,0,0
58372,6,006,21,2020,M,1,0,0,0,0,0,0
58373,12,009,21,2020,M,0,1,0,0,0,0,0
58374,16,007,21,2020,F,1,0,0,0,0,0,0
58375,28,011,20,2020,O,1,0,0,0,0,0,0
58376,17,006,20,2020,M,1,0,0,0,0,0,0
58377,17,006,20,2020,M,1,0,0,0,0,0,0
58378,29,015,21,2020,O,1,0,0,0,0,0,0
58379,1,014,21,2020,M,0,1,0,0,0,0,0
58380,6,006,21,2020,M,1,0,0,0,0,0,0
58381,40,020,21,2020,M,0,1,0,0,0,0,0
58382,6,007,21,2020,F,1,0,0,0,0,0,0
58383,17,007,21,2020,M,1,0,0,0,0,0,0
58384,20,009,20,2020,M,0,1,0,0,0,0,0
58385,10,004,20,2020,F,1,0,0,0,0,0,0
58386,17,006,21,2020,M,1,0,0,0,0,0,0
58387,17,006,21,2020,M,1,0,0,0,0,0,0
58388,17,006,21,2020,F,1,0,0,0,0,0,0
58389,17,006,21,2020,M,1,0,0,0,0,0,0
58390,9,005,21,2020,M,1,0,0,0,0,0,0
58391,48,020,20,2020,M,1,0,0,0,0,0,0
58392,17,006,21,2020,M,1,0,0,0,0,0,0
58393,15,009,21,2020,F,0,1,0,0,0,0,0
58394,15,009,21,2020,F,0,1,0,0,0,0,0
58395,38,016,20,2020,M,0,1,0,0,0,0,0
58396,37,015,21,2020,M,1,0,0,0,0,0,0
58397,24,010,20,2020,M,1,0,0,0,0,0,0
58398,24,011,20,2020,M,1,0,0,0,0,0,0
58399,37,025,20,2020,M,1,0,0,0,0,0,0
58400,24,010,20,2020,F,1,0,0,0,0,0,0
58401,16,007,21,2020,M,1,0,0,0,0,0,0
58402,12,009,20,2020,F,1,0,0,0,0,0,0
58403,45,016,21,2020,M,0,0,0,1,0,0,0
58404,24,011,20,2020,F,1,0,0,0,0,0,0
58405,46,019,20,2020,M,0,1,0,0,0,0,0
58406,37,015,20,2020,M,1,0,0,0,0,0,0
58407,16,007,21,2020,F,1,0,0,0,0,0,0
58408,5,003,21,2020,M,1,0,0,0,0,0,0
58409,8,006,21,2020,M,1,0,0,0,0,0,0
58410,31,025,20,2020,M,0,1,0,0,0,0,0
58411,27,011,20,2020,M,1,0,0,0,0,0,0
58412,17,006,21,2020,M,1,0,0,0,0,0,0
58413,21,022,20,2020,M,1,0,0,0,0,0,0
58414,17,006,21,2020,M,1,0,0,0,0,0,0
58415,14,009,21,2020,M,0,1,0,0,0,0,0
58416,5,003,20,2020,M,1,0,0,0,0,0,0
58417,15,009,20,2020,M,0,1,0,0,0,0,0
58418,43,019,21,2020,M,1,0,0,0,0,0,0
58419,11,009,20,2020,F,1,0,0,0,0,0,0
58420,37,025,20,2020,F,1,0,0,0,0,0,0
58421,3,001,20,2020,M,1,0,0,0,0,0,0
58422,3,001,20,2020,F,1,0,0,0,0,0,0
58423,29,015,20,2020,M,0,1,0,0,0,0,0
58424,30,017,20,2020,M,1,0,0,0,0,0,0
58425,8,004,20,2020,M,1,0,0,0,0,0,0
58426,21,006,21,2020,M,1,0,0,0,0,0,0
58427,27,011,20,2020,F,0,1,0,0,0,0,0
58428,20,009,20,2020,O,0,1,0,0,0,0,0
58429,6,007,21,2020,F,1,0,0,0,0,0,0
58430,6,007,21,2020,F,1,0,0,0,0,0,0
58431,27,011,20,2020,F,1,0,0,0,0,0,0
58432,27,011,20,2020,F,1,0,0,0,0,0,0
58433,28,011,21,2020,O,1,0,0,0,0,0,0
58434,15,009,21,2020,F,0,1,0,0,0,0,0
58435,47,019,20,2020,F,1,0,0,0,0,0,0
58436,14,008,20,2020,F,0,1,0,0,0,0,0
58437,2,014,21,2020,M,1,0,0,0,0,0,0
58438,6,003,21,2020,F,1,0,0,0,0,0,0
58439,24,010,20,2020,M,1,0,0,0,0,0,0
58440,6,007,21,2020,F,1,0,0,0,0,0,0
58441,27,011,21,2020,M,1,0,0,0,0,0,0
58442,27,011,21,2020,M,1,0,0,0,0,0,0
58443,9,005,21,2020,M,1,0,0,0,0,0,0
58444,16,007,20,2020,F,1,0,0,0,0,0,0
58445,24,010,20,2020,F,0,1,0,0,0,0,0
58446,24,011,20,2020,M,1,0,0,0,0,0,0
58447,48,024,21,2020,F,0,0,0,0,1,0,0
58448,27,011,20,2020,O,1,0,0,0,0,0,0
58449,4,001,21,2020,M,1,0,0,0,0,0,0
58450,28,011,21,2020,F,1,0,0,0,0,0,0
58451,24,010,20,2020,M,1,0,0,0,0,0,0
58452,34,005,20,2020,M,1,0,0,0,0,0,0
58453,28,011,21,2020,O,1,0,0,0,0,0,0
58454,24,010,21,2020,M,1,0,0,0,0,0,0
58455,8,006,21,2020,F,1,0,0,0,0,0,0
58456,17,006,20,2020,M,1,0,0,0,0,0,0
58457,37,025,20,2020,F,1,0,0,0,0,0,0
58458,42,018,21,2020,M,1,0,0,0,0,0,0
58459,42,018,21,2020,F,1,0,0,0,0,0,0
58460,6,006,20,2020,F,1,0,0,0,0,0,0
58461,6,007,21,2020,M,1,0,0,0,0,0,0
58462,42,001,21,2020,M,1,0,0,0,0,0,0
58463,25,012,21,2020,M,1,0,0,0,0,0,0
58464,28,011,21,2020,F,0,0,0,1,0,0,0
58465,8,006,20,2020,F,1,0,0,0,0,0,0
58466,9,005,20,2020,M,1,0,0,0,0,0,0
58467,17,008,21,2020,F,1,0,0,0,0,0,0
58468,24,010,20,2020,M,1,0,0,0,0,0,0
58469,34,022,21,2020,F,1,0,0,0,0,0,0
58470,37,015,21,2020,M,1,0,0,0,0,0,0
58471,28,011,21,2020,M,1,0,0,0,0,0,0
58472,5,003,20,2020,M,1,0,0,0,0,0,0
58473,7,004,20,2020,M,1,0,0,0,0,0,0
58474,6,006,21,2020,F,1,0,0,0,0,0,0
58475,28,011,20,2020,F,1,0,0,0,0,0,0
58476,43,018,21,2020,F,1,0,0,0,0,0,0
58477,37,025,20,2020,M,1,0,0,0,0,0,0
58478,16,008,21,2020,M,1,0,0,0,0,0,0
58479,28,011,21,2020,F,1,0,0,0,0,0,0
58480,21,006,21,2020,M,0,0,0,0,1,0,0
58481,48,020,20,2020,M,1,0,0,0,0,0,0
58482,17,007,21,2020,M,1,0,0,0,0,0,0
58483,29,015,21,2020,F,1,0,0,0,0,0,0
58484,21,022,20,2020,M,1,0,0,0,0,0,0
58485,17,006,20,2020,F,1,0,0,0,0,0,0
58486,24,010,21,2020,M,1,0,0,0,0,0,0
58487,22,010,21,2020,M,0,1,0,0,0,0,0
58488,6,007,20,2020,F,1,0,0,0,0,0,0
58489,28,015,3,2021,F,1,0,0,0,0,0,0
58490,20,003,3,2021,M,1,0,0,0,0,0,0
58491,16,008,3,2021,M,0,1,0,0,0,0,0
58492,8,004,3,2021,F,1,0,0,0,0,0,0
58493,28,011,3,2021,F,1,0,0,0,0,0,0
58494,24,010,3,2021,F,1,0,0,0,0,0,0
58495,27,011,3,2021,F,1,0,0,0,0,0,0
58496,9,005,3,2021,M,1,0,0,0,0,0,0
58497,27,012,3,2021,F,0,0,0,1,0,0,0
58498,28,011,3,2021,O,1,0,0,0,0,0,0
58499,34,005,3,2021,F,1,0,0,0,0,0,0
58500,14,008,3,2021,F,0,1,0,0,0,0,0
58501,15,009,3,2021,M,0,1,0,0,0,0,0
58502,17,006,3,2021,F,1,0,0,0,0,0,0
58503,28,012,3,2021,M,1,0,0,0,0,0,0
58504,16,007,3,2021,F,1,0,0,0,0,0,0
58505,37,011,3,2021,F,1,0,0,0,0,0,0
58506,9,005,22,2020,M,1,0,0,0,0,0,0
58507,9,005,22,2020,M,0,1,0,0,0,0,0
58508,21,006,3,2021,M,1,0,0,0,0,0,0
58509,25,012,3,2021,M,1,0,0,0,0,0,0
58510,37,015,3,2021,M,1,0,0,0,0,0,0
58511,15,007,3,2021,F,1,0,0,0,0,0,0
58512,15,007,3,2021,F,1,0,0,0,0,0,0
58513,6,006,3,2021,F,1,0,0,0,0,0,0
58514,24,011,3,2021,M,1,0,0,0,0,0,0
58515,29,015,3,2021,F,1,0,0,0,0,0,0
58516,29,015,3,2021,M,1,0,0,0,0,0,0
58517,11,009,3,2021,M,0,1,0,0,0,0,0
58518,17,007,3,2021,M,1,0,0,0,0,0,0
58519,42,018,3,2021,F,0,0,0,1,0,0,0
58520,8,004,3,2021,F,1,0,0,0,0,0,0
58521,35,025,3,2021,F,1,0,0,0,0,0,0
58522,28,011,3,2021,M,1,0,0,0,0,0,0
58523,3,002,3,2021,M,1,0,0,0,0,0,0
58524,24,011,3,2021,M,1,0,0,0,0,0,0
58525,17,007,3,2021,F,1,0,0,0,0,0,0
58526,16,007,3,2021,F,1,0,0,0,0,0,0
58527,7,004,3,2021,F,1,0,0,0,0,0,0
58528,37,015,3,2021,F,1,0,0,0,0,0,0
58529,28,011,3,2021,F,1,0,0,0,0,0,0
58530,24,011,3,2021,F,1,0,0,0,0,0,0
58531,17,007,3,2021,F,1,0,0,0,0,0,0
58532,24,010,3,2021,M,0,1,0,0,0,0,0
58533,9,005,3,2021,F,1,0,0,0,0,0,0
58534,9,005,3,2021,F,1,0,0,0,0,0,0
58535,22,010,3,2021,F,0,1,0,0,0,0,0
58536,15,007,3,2021,M,1,0,0,0,0,0,0
58537,21,006,3,2021,M,1,0,0,0,0,0,0
58538,6,007,3,2021,F,1,0,0,0,0,0,0
58539,13,008,3,2021,F,1,0,0,0,0,0,0
58540,16,007,3,2021,F,1,0,0,0,0,0,0
58541,6,007,3,2021,F,1,0,0,0,0,0,0
58542,15,008,3,2021,M,0,1,0,0,0,0,0
58543,15,008,4,2021,F,1,0,0,0,0,0,0
58544,28,011,3,2021,F,1,0,0,0,0,0,0
58545,23,008,3,2021,M,1,0,0,0,0,0,0
58546,28,011,3,2021,F,1,0,0,0,0,0,0
58547,4,002,3,2021,F,1,0,0,0,0,0,0
58548,1,014,3,2021,M,1,0,0,0,0,0,0
58549,15,007,3,2021,M,1,0,0,0,0,0,0
58550,6,006,3,2021,M,1,0,0,0,0,0,0
58551,44,019,22,2020,M,0,0,0,1,0,0,0
58552,7,004,3,2021,F,1,0,0,0,0,0,0
58553,24,010,3,2021,F,1,0,0,0,0,0,0
58554,27,011,3,2021,F,0,0,0,1,0,0,0
58555,28,011,3,2021,M,1,0,0,0,0,0,0
58556,22,010,3,2021,M,1,0,0,0,0,0,0
58557,22,010,3,2021,M,1,0,0,0,0,0,0
58558,6,007,3,2021,F,1,0,0,0,0,0,0
58559,42,018,3,2021,F,1,0,0,0,0,0,0
58560,41,016,3,2021,M,0,0,0,1,0,0,0
58561,24,010,3,2021,F,1,0,0,0,0,0,0
58562,28,011,3,2021,F,1,0,0,0,0,0,0
58563,49,024,3,2021,M,0,0,0,1,0,0,0
58564,27,012,3,2021,M,1,0,0,0,0,0,0
58565,41,016,3,2021,M,1,0,0,0,0,0,0
58566,27,018,3,2021,M,1,0,0,0,0,0,0
58567,35,014,22,2020,M,1,0,0,0,0,0,0
58568,35,014,22,2020,M,1,0,0,0,0,0,0
58569,35,014,22,2020,M,0,0,0,1,0,0,0
58570,35,014,22,2020,M,1,0,0,0,0,0,0
58571,35,014,22,2020,M,1,0,0,0,0,0,0
58572,35,014,22,2020,M,1,0,0,0,0,0,0
58573,28,011,22,2020,F,1,0,0,0,0,0,0
58574,24,010,22,2020,M,1,0,0,0,0,0,0
58575,6,007,22,2020,M,1,0,0,0,0,0,0
58576,27,018,22,2020,M,1,0,0,0,0,0,0
58577,10,004,22,2020,F,1,0,0,0,0,0,0
58578,29,015,22,2020,F,1,0,0,0,0,0,0
58579,29,015,6,2021,O,1,0,0,0,0,0,0
58580,37,011,22,2020,F,0,0,0,1,0,0,0
58581,28,011,22,2020,F,1,0,0,0,0,0,0
58582,28,011,22,2020,F,1,0,0,0,0,0,0
58583,28,015,22,2020,M,0,1,0,0,0,0,0
58584,25,010,22,2020,M,0,1,0,0,0,0,0
58585,4,001,22,2020,M,1,0,0,0,0,0,0
58586,24,010,22,2020,F,1,0,0,0,0,0,0
58587,12,010,22,2020,F,0,1,0,0,0,0,0
58588,11,009,22,2020,F,0,0,0,1,0,0,0
58589,27,011,22,2020,F,1,0,0,0,0,0,0
58590,27,018,22,2020,F,1,0,0,0,0,0,0
58591,4,002,22,2020,M,1,0,0,0,0,0,0
58592,28,011,22,2020,F,1,0,0,0,0,0,0
58593,8,006,22,2020,F,1,0,0,0,0,0,0
58594,49,024,22,2020,M,0,1,0,0,0,0,0
58595,28,015,22,2020,F,1,0,0,0,0,0,0
58596,28,011,22,2020,F,0,0,0,1,0,0,0
58597,24,010,22,2020,F,1,0,0,0,0,0,0
58598,8,006,22,2020,F,1,0,0,0,0,0,0
58599,16,007,22,2020,F,1,0,0,0,0,0,0
